Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour,Restaurant Avg Time,Location_Order_Volume,Sales ($),Order_Hour,Order_Day,Order_Month,Order_Date,Distance Bucket
ORD321,Marco's Pizza,"Fort Worth, Tx",2024-09-09 19:00:00,2024-09-09 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,September,Online,24.0,26.0,True,3,19,30.28645833333333,11,14,19,Monday,September,2024-09-09,5–10 km
ORD322,Domino's,"Columbus, Oh",2024-09-10 20:00:00,2024-09-10 20:35:00,35,Medium,Veg,5.5,Medium,Wallet,True,False,September,Online,13.2,21.8,True,2,20,30.25943396226415,11,11,20,Tuesday,September,2024-09-10,5–10 km
ORD323,Papa John's,"Charlotte, Nc",2024-09-11 18:30:00,2024-09-11 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,September,Online,4.8,15.2,False,1,18,28.18627450980392,18,10,18,Wednesday,September,2024-09-11,0–2 km
ORD324,Pizza Hut,"Indianapolis, In",2024-09-12 19:45:00,2024-09-12 20:25:00,40,XL,Cheese Burst,7.5,High,Hut Points,True,False,September,Offline,18.0,22.0,True,3,19,29.94845360824742,12,17,19,Thursday,September,2024-09-12,5–10 km
ORD325,Little Caesars,"San Francisco, Ca",2024-09-13 18:00:00,2024-09-13 18:30:00,30,Medium,Non-Veg,4.0,Medium,Cash,True,False,September,Offline,9.6,20.4,False,2,18,28.84422110552764,13,12,18,Friday,September,2024-09-13,2–5 km
ORD326,Marco's Pizza,"Charlotte, Nc",2024-09-14 20:15:00,2024-09-14 21:00:00,45,Large,Veg,9.0,High,Wallet,True,True,September,Online,21.6,23.4,True,3,20,30.28645833333333,18,13,20,Saturday,September,2024-09-14,5–10 km
ORD327,Domino's,"Detroit, Mi",2024-09-15 18:00:00,2024-09-15 18:20:00,20,Medium,Veg,3.0,Low,Card,True,True,September,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,10,11,18,Sunday,September,2024-09-15,2–5 km
ORD328,Papa John's,"El Paso, Tx",2024-09-16 19:15:00,2024-09-16 19:45:00,30,Large,Non-Veg,6.0,Medium,Cash,True,False,September,Offline,14.4,15.6,False,2,19,28.18627450980392,9,14,19,Monday,September,2024-09-16,5–10 km
ORD329,Pizza Hut,"Memphis, Tn",2024-09-17 20:30:00,2024-09-17 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,False,September,Offline,19.2,20.8,True,3,20,29.94845360824742,9,17,20,Tuesday,September,2024-09-17,5–10 km
ORD330,Little Caesars,"Baltimore, Md",2024-09-18 18:45:00,2024-09-18 19:05:00,20,Small,Vegan,2.5,Low,Wallet,True,False,September,Online,6.0,14.0,False,1,18,28.84422110552764,10,10,18,Wednesday,September,2024-09-18,2–5 km
ORD331,Marco's Pizza,"Boston, Ma",2024-09-19 19:00:00,2024-09-19 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,September,Online,24.0,26.0,True,3,19,30.28645833333333,51,14,19,Thursday,September,2024-09-19,5–10 km
ORD332,Domino's,"New York, Ny",2024-09-20 18:00:00,2024-09-20 18:20:00,20,Medium,Veg,3.0,Low,Domino's Cash,True,False,September,Offline,7.199999999999999,12.8,False,1,18,30.25943396226415,21,11,18,Friday,September,2024-09-20,2–5 km
ORD333,Papa John's,"Chicago, Il",2024-09-21 19:15:00,2024-09-21 19:45:00,30,Large,Non-Veg,6.0,Medium,UPI,True,True,September,Online,14.4,15.6,False,2,19,28.18627450980392,45,14,19,Saturday,September,2024-09-21,5–10 km
ORD334,Pizza Hut,"Los Angeles, Ca",2024-09-22 20:30:00,2024-09-22 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,True,September,Offline,19.2,20.8,True,3,20,29.94845360824742,42,17,20,Sunday,September,2024-09-22,5–10 km
ORD335,Little Caesars,"Houston, Tx",2024-09-23 18:45:00,2024-09-23 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,False,September,Offline,6.0,14.0,False,1,18,28.84422110552764,27,10,18,Monday,September,2024-09-23,2–5 km
ORD336,Marco's Pizza,"Phoenix, Az",2024-09-24 19:00:00,2024-09-24 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,September,Online,24.0,26.0,True,3,19,30.28645833333333,35,14,19,Tuesday,September,2024-09-24,5–10 km
ORD337,Domino's,"Miami, Fl",2024-09-25 20:00:00,2024-09-25 20:20:00,20,Medium,Veg,3.0,Low,Card,True,False,September,Online,7.199999999999999,12.8,False,1,20,30.25943396226415,49,11,20,Wednesday,September,2024-09-25,2–5 km
ORD338,Papa John's,"Chicago, Il",2024-09-26 19:15:00,2024-09-26 19:45:00,30,Large,Non-Veg,6.0,Medium,UPI,True,False,September,Online,14.4,15.6,False,2,19,28.18627450980392,45,14,19,Thursday,September,2024-09-26,5–10 km
ORD339,Pizza Hut,"Los Angeles, Ca",2024-09-27 20:30:00,2024-09-27 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,False,September,Offline,19.2,20.8,True,3,20,29.94845360824742,42,17,20,Friday,September,2024-09-27,5–10 km
ORD340,Little Caesars,"Houston, Tx",2024-09-28 18:45:00,2024-09-28 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,True,September,Offline,6.0,14.0,False,1,18,28.84422110552764,27,10,18,Saturday,September,2024-09-28,2–5 km
ORD341,Marco's Pizza,"Phoenix, Az",2024-09-29 19:00:00,2024-09-29 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,True,September,Online,24.0,26.0,True,3,19,30.28645833333333,35,14,19,Sunday,September,2024-09-29,5–10 km
ORD342,Domino's,"Miami, Fl",2024-09-30 20:00:00,2024-09-30 20:35:00,35,Medium,Veg,5.5,Medium,Wallet,True,False,September,Online,13.2,21.8,True,2,20,30.25943396226415,49,11,20,Monday,September,2024-09-30,5–10 km
ORD343,Papa John's,"Denver, Co",2024-10-01 18:30:00,2024-10-01 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,October,Online,4.8,15.2,False,1,18,28.18627450980392,46,10,18,Tuesday,October,2024-10-01,0–2 km
ORD344,Pizza Hut,"Boston, Ma",2024-10-02 19:45:00,2024-10-02 20:25:00,40,XL,Cheese Burst,7.5,High,Hut Points,True,False,October,Offline,18.0,22.0,True,3,19,29.94845360824742,51,17,19,Wednesday,October,2024-10-02,5–10 km
ORD345,Little Caesars,"Dallas, Tx",2024-10-03 18:00:00,2024-10-03 18:30:00,30,Medium,Non-Veg,4.0,Medium,Cash,True,False,October,Offline,9.6,20.4,False,2,18,28.84422110552764,50,12,18,Thursday,October,2024-10-03,2–5 km
ORD346,Marco's Pizza,"Seattle, Wa",2024-10-04 20:15:00,2024-10-04 21:00:00,45,Large,Veg,9.0,High,Wallet,True,False,October,Online,21.6,23.4,True,3,20,30.28645833333333,37,13,20,Friday,October,2024-10-04,5–10 km
ORD347,Domino's,"San Jose, Ca",2024-10-05 18:00:00,2024-10-05 18:20:00,20,Medium,Veg,3.0,Low,Card,True,True,October,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,12,11,18,Saturday,October,2024-10-05,2–5 km
ORD348,Papa John's,"Austin, Tx",2024-10-06 19:15:00,2024-10-06 19:45:00,30,Large,Non-Veg,6.0,Medium,Cash,True,True,October,Offline,14.4,15.6,False,2,19,28.18627450980392,19,14,19,Sunday,October,2024-10-06,5–10 km
ORD349,Pizza Hut,"San Diego, Ca",2024-10-07 20:30:00,2024-10-07 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,False,October,Offline,19.2,20.8,True,3,20,29.94845360824742,11,17,20,Monday,October,2024-10-07,5–10 km
ORD350,Little Caesars,"Jacksonville, Fl",2024-10-08 18:45:00,2024-10-08 19:05:00,20,Small,Vegan,2.5,Low,Wallet,True,False,October,Online,6.0,14.0,False,1,18,28.84422110552764,11,10,18,Tuesday,October,2024-10-08,2–5 km
ORD351,Marco's Pizza,"Fort Worth, Tx",2024-10-09 19:00:00,2024-10-09 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,October,Online,24.0,26.0,True,3,19,30.28645833333333,11,14,19,Wednesday,October,2024-10-09,5–10 km
ORD352,Domino's,"Columbus, Oh",2024-10-10 20:00:00,2024-10-10 20:35:00,35,Medium,Veg,5.5,Medium,Wallet,True,False,October,Online,13.2,21.8,True,2,20,30.25943396226415,11,11,20,Thursday,October,2024-10-10,5–10 km
ORD353,Papa John's,"Charlotte, Nc",2024-10-11 18:30:00,2024-10-11 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,October,Online,4.8,15.2,False,1,18,28.18627450980392,18,10,18,Friday,October,2024-10-11,0–2 km
ORD354,Pizza Hut,"Indianapolis, In",2024-10-12 19:45:00,2024-10-12 20:25:00,40,XL,Cheese Burst,7.5,High,Hut Points,True,True,October,Offline,18.0,22.0,True,3,19,29.94845360824742,12,17,19,Saturday,October,2024-10-12,5–10 km
ORD355,Little Caesars,"San Francisco, Ca",2024-10-13 18:00:00,2024-10-13 18:30:00,30,Medium,Non-Veg,4.0,Medium,Cash,True,True,October,Offline,9.6,20.4,False,2,18,28.84422110552764,13,12,18,Sunday,October,2024-10-13,2–5 km
ORD356,Marco's Pizza,"Charlotte, Nc",2024-10-14 20:15:00,2024-10-14 21:00:00,45,Large,Veg,9.0,High,Wallet,True,False,October,Online,21.6,23.4,True,3,20,30.28645833333333,18,13,20,Monday,October,2024-10-14,5–10 km
ORD357,Domino's,"Detroit, Mi",2024-10-15 18:00:00,2024-10-15 18:20:00,20,Medium,Veg,3.0,Low,Card,True,False,October,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,10,11,18,Tuesday,October,2024-10-15,2–5 km
ORD358,Papa John's,"El Paso, Tx",2024-10-16 19:15:00,2024-10-16 19:45:00,30,Large,Non-Veg,6.0,Medium,Wallet,True,False,October,Online,14.4,15.6,False,2,19,28.18627450980392,9,14,19,Wednesday,October,2024-10-16,5–10 km
ORD359,Pizza Hut,"Memphis, Tn",2024-10-17 20:30:00,2024-10-17 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,False,October,Offline,19.2,20.8,True,3,20,29.94845360824742,9,17,20,Thursday,October,2024-10-17,5–10 km
ORD360,Little Caesars,"Baltimore, Md",2024-10-18 18:45:00,2024-10-18 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,False,October,Offline,6.0,14.0,False,1,18,28.84422110552764,10,10,18,Friday,October,2024-10-18,2–5 km
ORD361,Marco's Pizza,"Boston, Ma",2024-10-19 19:00:00,2024-10-19 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,True,October,Online,24.0,26.0,True,3,19,30.28645833333333,51,14,19,Saturday,October,2024-10-19,5–10 km
ORD362,Domino's,"New York, Ny",2024-10-20 18:00:00,2024-10-20 18:20:00,20,Medium,Veg,3.0,Low,Domino's Cash,True,True,October,Offline,7.199999999999999,12.8,False,1,18,30.25943396226415,21,11,18,Sunday,October,2024-10-20,2–5 km
ORD363,Domino's,"Miami, Fl",2024-10-21 20:00:00,2024-10-21 20:20:00,20,Medium,Veg,3.0,Low,Card,True,False,October,Online,7.199999999999999,12.8,False,1,20,30.25943396226415,49,11,20,Monday,October,2024-10-21,2–5 km
ORD364,Papa John's,"Chicago, Il",2024-10-22 19:15:00,2024-10-22 19:45:00,30,Large,Non-Veg,6.0,Medium,UPI,True,False,October,Online,14.4,15.6,False,2,19,28.18627450980392,45,14,19,Tuesday,October,2024-10-22,5–10 km
ORD365,Pizza Hut,"Los Angeles, Ca",2024-10-23 20:30:00,2024-10-23 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,False,October,Offline,19.2,20.8,True,3,20,29.94845360824742,42,17,20,Wednesday,October,2024-10-23,5–10 km
ORD366,Little Caesars,"Houston, Tx",2024-10-24 18:45:00,2024-10-24 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,False,October,Offline,6.0,14.0,False,1,18,28.84422110552764,27,10,18,Thursday,October,2024-10-24,2–5 km
ORD367,Marco's Pizza,"Phoenix, Az",2024-10-25 19:00:00,2024-10-25 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,October,Online,24.0,26.0,True,3,19,30.28645833333333,35,14,19,Friday,October,2024-10-25,5–10 km
ORD368,Domino's,"Miami, Fl",2024-10-26 20:00:00,2024-10-26 20:35:00,35,Medium,Veg,5.5,Medium,Wallet,True,True,October,Online,13.2,21.8,True,2,20,30.25943396226415,49,11,20,Saturday,October,2024-10-26,5–10 km
ORD369,Papa John's,"Denver, Co",2024-10-27 18:30:00,2024-10-27 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,True,October,Online,4.8,15.2,False,1,18,28.18627450980392,46,10,18,Sunday,October,2024-10-27,0–2 km
ORD370,Pizza Hut,"Boston, Ma",2024-10-28 19:45:00,2024-10-28 20:25:00,40,XL,Cheese Burst,7.5,High,Hut Points,True,False,October,Offline,18.0,22.0,True,3,19,29.94845360824742,51,17,19,Monday,October,2024-10-28,5–10 km
ORD371,Little Caesars,"Dallas, Tx",2024-10-29 18:00:00,2024-10-29 18:30:00,30,Medium,Non-Veg,4.0,Medium,Card,True,False,October,Online,9.6,20.4,False,2,18,28.84422110552764,50,12,18,Tuesday,October,2024-10-29,2–5 km
ORD372,Marco's Pizza,"Seattle, Wa",2024-10-30 20:15:00,2024-10-30 21:00:00,45,Large,Veg,9.0,High,Wallet,True,False,October,Online,21.6,23.4,True,3,20,30.28645833333333,37,13,20,Wednesday,October,2024-10-30,5–10 km
ORD373,Domino's,"San Jose, Ca",2024-10-31 18:00:00,2024-10-31 18:20:00,20,Medium,Veg,3.0,Low,Card,True,False,October,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,12,11,18,Thursday,October,2024-10-31,2–5 km
ORD374,Papa John's,"Austin, Tx",2024-11-01 19:15:00,2024-11-01 19:45:00,30,Large,Non-Veg,6.0,Medium,Cash,True,False,November,Offline,14.4,15.6,False,2,19,28.18627450980392,19,14,19,Friday,November,2024-11-01,5–10 km
ORD375,Pizza Hut,"San Diego, Ca",2024-11-02 20:30:00,2024-11-02 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,True,November,Offline,19.2,20.8,True,3,20,29.94845360824742,11,17,20,Saturday,November,2024-11-02,5–10 km
ORD376,Little Caesars,"Jacksonville, Fl",2024-11-03 18:45:00,2024-11-03 19:05:00,20,Small,Vegan,2.5,Low,Wallet,True,True,November,Online,6.0,14.0,False,1,18,28.84422110552764,11,10,18,Sunday,November,2024-11-03,2–5 km
ORD377,Marco's Pizza,"Fort Worth, Tx",2024-11-04 19:00:00,2024-11-04 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,November,Online,24.0,26.0,True,3,19,30.28645833333333,11,14,19,Monday,November,2024-11-04,5–10 km
ORD378,Domino's,"Columbus, Oh",2024-11-05 20:00:00,2024-11-05 20:35:00,35,Medium,Veg,5.5,Medium,Wallet,True,False,November,Online,13.2,21.8,True,2,20,30.25943396226415,11,11,20,Tuesday,November,2024-11-05,5–10 km
ORD379,Papa John's,"Charlotte, Nc",2024-11-06 18:30:00,2024-11-06 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,November,Online,4.8,15.2,False,1,18,28.18627450980392,18,10,18,Wednesday,November,2024-11-06,0–2 km
ORD380,Pizza Hut,"Indianapolis, In",2024-11-07 19:45:00,2024-11-07 20:25:00,40,XL,Cheese Burst,7.5,High,Hut Points,True,False,November,Offline,18.0,22.0,True,3,19,29.94845360824742,12,17,19,Thursday,November,2024-11-07,5–10 km
ORD381,Little Caesars,"San Francisco, Ca",2024-11-08 18:00:00,2024-11-08 18:30:00,30,Medium,Non-Veg,4.0,Medium,UPI,True,False,November,Online,9.6,20.4,False,2,18,28.84422110552764,13,12,18,Friday,November,2024-11-08,2–5 km
ORD382,Marco's Pizza,"Charlotte, Nc",2024-11-09 20:15:00,2024-11-09 21:00:00,45,Large,Veg,9.0,High,Cash,True,True,November,Offline,21.6,23.4,True,3,20,30.28645833333333,18,13,20,Saturday,November,2024-11-09,5–10 km
ORD383,Domino's,"Detroit, Mi",2024-11-10 18:00:00,2024-11-10 18:20:00,20,Medium,Veg,3.0,Low,Card,True,True,November,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,10,11,18,Sunday,November,2024-11-10,2–5 km
ORD384,Papa John's,"El Paso, Tx",2024-11-11 19:15:00,2024-11-11 19:45:00,30,Large,Non-Veg,6.0,Medium,Wallet,True,False,November,Online,14.4,15.6,False,2,19,28.18627450980392,9,14,19,Monday,November,2024-11-11,5–10 km
ORD385,Pizza Hut,"Memphis, Tn",2024-11-12 20:30:00,2024-11-12 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,False,November,Offline,19.2,20.8,True,3,20,29.94845360824742,9,17,20,Tuesday,November,2024-11-12,5–10 km
ORD386,Little Caesars,"Baltimore, Md",2024-11-13 18:45:00,2024-11-13 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,False,November,Offline,6.0,14.0,False,1,18,28.84422110552764,10,10,18,Wednesday,November,2024-11-13,2–5 km
ORD387,Marco's Pizza,"Boston, Ma",2024-11-14 19:00:00,2024-11-14 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,November,Online,24.0,26.0,True,3,19,30.28645833333333,51,14,19,Thursday,November,2024-11-14,5–10 km
ORD388,Domino's,"New York, Ny",2024-11-15 18:00:00,2024-11-15 18:20:00,20,Medium,Veg,3.0,Low,Domino's Cash,True,False,November,Offline,7.199999999999999,12.8,False,1,18,30.25943396226415,21,11,18,Friday,November,2024-11-15,2–5 km
ORD389,Domino's,"Miami, Fl",2024-11-16 20:00:00,2024-11-16 20:20:00,20,Medium,Veg,3.0,Low,Card,True,True,November,Online,7.199999999999999,12.8,False,1,20,30.25943396226415,49,11,20,Saturday,November,2024-11-16,2–5 km
ORD390,Papa John's,"Chicago, Il",2024-11-17 19:15:00,2024-11-17 19:45:00,30,Large,Non-Veg,6.0,Medium,UPI,True,True,November,Online,14.4,15.6,False,2,19,28.18627450980392,45,14,19,Sunday,November,2024-11-17,5–10 km
ORD391,Pizza Hut,"Los Angeles, Ca",2024-11-18 20:30:00,2024-11-18 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,False,November,Offline,19.2,20.8,True,3,20,29.94845360824742,42,17,20,Monday,November,2024-11-18,5–10 km
ORD392,Little Caesars,"Houston, Tx",2024-11-19 18:45:00,2024-11-19 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,False,November,Offline,6.0,14.0,False,1,18,28.84422110552764,27,10,18,Tuesday,November,2024-11-19,2–5 km
ORD393,Marco's Pizza,"Phoenix, Az",2024-11-20 19:00:00,2024-11-20 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,November,Online,24.0,26.0,True,3,19,30.28645833333333,35,14,19,Wednesday,November,2024-11-20,5–10 km
ORD394,Domino's,"Miami, Fl",2024-11-21 20:00:00,2024-11-21 20:35:00,35,Medium,Gluten-Free,5.5,Medium,Wallet,True,False,November,Online,13.2,21.8,True,2,20,30.25943396226415,49,13,20,Thursday,November,2024-11-21,5–10 km
ORD395,Papa John's,"Denver, Co",2024-11-22 18:30:00,2024-11-22 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,November,Online,4.8,15.2,False,1,18,28.18627450980392,46,10,18,Friday,November,2024-11-22,0–2 km
ORD396,Pizza Hut,"Boston, Ma",2024-11-23 19:45:00,2024-11-23 20:25:00,40,XL,Stuffed Crust,7.5,High,Hut Points,True,True,November,Offline,18.0,22.0,True,3,19,29.94845360824742,51,18,19,Saturday,November,2024-11-23,5–10 km
ORD397,Little Caesars,"Dallas, Tx",2024-11-24 18:00:00,2024-11-24 18:30:00,30,Medium,Non-Veg,4.0,Medium,Card,True,True,November,Online,9.6,20.4,False,2,18,28.84422110552764,50,12,18,Sunday,November,2024-11-24,2–5 km
ORD398,Marco's Pizza,"Seattle, Wa",2024-11-25 20:15:00,2024-11-25 21:00:00,45,Large,Veg,9.0,High,Wallet,True,False,November,Online,21.6,23.4,True,3,20,30.28645833333333,37,13,20,Monday,November,2024-11-25,5–10 km
ORD399,Domino's,"San Jose, Ca",2024-11-26 18:00:00,2024-11-26 18:20:00,20,Medium,Veg,3.0,Low,Card,True,False,November,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,12,11,18,Tuesday,November,2024-11-26,2–5 km
ORD400,Papa John's,"Austin, Tx",2024-11-27 19:15:00,2024-11-27 19:45:00,30,Large,Non-Veg,6.0,Medium,Cash,True,False,November,Offline,14.4,15.6,False,2,19,28.18627450980392,19,14,19,Wednesday,November,2024-11-27,5–10 km
ORD401,Pizza Hut,"San Diego, Ca",2024-11-28 20:30:00,2024-11-28 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,False,November,Offline,19.2,20.8,True,3,20,29.94845360824742,11,17,20,Thursday,November,2024-11-28,5–10 km
ORD402,Little Caesars,"Jacksonville, Fl",2024-11-29 18:45:00,2024-11-29 19:05:00,20,Small,Vegan,2.5,Low,Wallet,True,False,November,Online,6.0,14.0,False,1,18,28.84422110552764,11,10,18,Friday,November,2024-11-29,2–5 km
ORD403,Marco's Pizza,"Fort Worth, Tx",2024-11-30 19:00:00,2024-11-30 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,True,November,Online,24.0,26.0,True,3,19,30.28645833333333,11,14,19,Saturday,November,2024-11-30,5–10 km
ORD404,Domino's,"Columbus, Oh",2024-12-01 20:00:00,2024-12-01 20:35:00,35,Medium,Veg,5.5,Medium,Wallet,True,True,December,Online,13.2,21.8,True,2,20,30.25943396226415,11,11,20,Sunday,December,2024-12-01,5–10 km
ORD405,Papa John's,"Charlotte, Nc",2024-12-02 18:30:00,2024-12-02 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,December,Online,4.8,15.2,False,1,18,28.18627450980392,18,10,18,Monday,December,2024-12-02,0–2 km
ORD406,Pizza Hut,"Indianapolis, In",2024-12-03 19:45:00,2024-12-03 20:25:00,40,XL,Stuffed Crust,7.5,High,Hut Points,True,False,December,Offline,18.0,22.0,True,3,19,29.94845360824742,12,18,19,Tuesday,December,2024-12-03,5–10 km
ORD407,Little Caesars,"San Francisco, Ca",2024-12-04 18:00:00,2024-12-04 18:30:00,30,Medium,Non-Veg,4.0,Medium,UPI,True,False,December,Online,9.6,20.4,False,2,18,28.84422110552764,13,12,18,Wednesday,December,2024-12-04,2–5 km
ORD408,Marco's Pizza,"Charlotte, Nc",2024-12-05 20:15:00,2024-12-05 21:00:00,45,Large,Veg,9.0,High,Cash,True,False,December,Offline,21.6,23.4,True,3,20,30.28645833333333,18,13,20,Thursday,December,2024-12-05,5–10 km
ORD409,Domino's,"Detroit, Mi",2024-12-06 18:00:00,2024-12-06 18:20:00,20,Medium,Veg,3.0,Low,Card,True,False,December,Online,7.199999999999999,12.8,False,1,18,30.25943396226415,10,11,18,Friday,December,2024-12-06,2–5 km
ORD410,Papa John's,"El Paso, Tx",2024-12-07 19:15:00,2024-12-07 19:45:00,30,Large,Non-Veg,6.0,Medium,Wallet,True,True,December,Online,14.4,15.6,False,2,19,28.18627450980392,9,14,19,Saturday,December,2024-12-07,5–10 km
ORD411,Pizza Hut,"Memphis, Tn",2024-12-08 20:30:00,2024-12-08 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,True,December,Offline,19.2,20.8,True,3,20,29.94845360824742,9,17,20,Sunday,December,2024-12-08,5–10 km
ORD412,Little Caesars,"Baltimore, Md",2024-12-09 18:45:00,2024-12-09 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,False,December,Offline,6.0,14.0,False,1,18,28.84422110552764,10,10,18,Monday,December,2024-12-09,2–5 km
ORD413,Marco's Pizza,"Boston, Ma",2024-12-10 19:00:00,2024-12-10 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,December,Online,24.0,26.0,True,3,19,30.28645833333333,51,14,19,Tuesday,December,2024-12-10,5–10 km
ORD414,Domino's,"New York, Ny",2024-12-11 18:00:00,2024-12-11 18:20:00,20,Medium,Veg,3.0,Low,Domino's Cash,True,False,December,Offline,7.199999999999999,12.8,False,1,18,30.25943396226415,21,11,18,Wednesday,December,2024-12-11,2–5 km
ORD415,Domino's,"Miami, Fl",2024-12-12 20:00:00,2024-12-12 20:20:00,20,Medium,Thin Crust,3.0,Low,Card,True,False,December,Online,7.199999999999999,12.8,False,1,20,30.25943396226415,49,11,20,Thursday,December,2024-12-12,2–5 km
ORD416,Papa John's,"Chicago, Il",2024-12-13 19:15:00,2024-12-13 19:45:00,30,Large,Deep Dish,6.0,Medium,UPI,True,False,December,Online,14.4,15.6,False,2,19,28.18627450980392,45,18,19,Friday,December,2024-12-13,5–10 km
ORD417,Pizza Hut,"Los Angeles, Ca",2024-12-14 20:30:00,2024-12-14 21:10:00,40,XL,Cheese Burst,8.0,High,Hut Points,True,True,December,Offline,19.2,20.8,True,3,20,29.94845360824742,42,17,20,Saturday,December,2024-12-14,5–10 km
ORD418,Little Caesars,"Houston, Tx",2024-12-15 18:45:00,2024-12-15 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,True,December,Offline,6.0,14.0,False,1,18,28.84422110552764,27,10,18,Sunday,December,2024-12-15,2–5 km
